,text,Label,created_at
8987,time lapse drawing spider man no way home fanart spidermannowayhome spiderman,pos,2022-03-28T15:37:32+00:00
8988,no spiderman: no way home dared so much,neg,2022-03-28T15:37:14+00:00
8989,% hoped for spiderman: no way home.,neg,2022-03-28T15:35:32+00:00
8990,spiderman no way home is now on telegram,neg,2022-03-28T15:34:57+00:00
8991,the same did with spiderman no way hom,neg,2022-03-28T15:31:57+00:00
8992,i tried to finish work faster so that i can watch spiderman no way home on disney+ hotstar only to find out that theres no spiderman on that channel,neg,2022-03-28T15:23:21+00:00
8993,i was also in ep on twenty fove twenty one so the spiderman no way home suddenly released youtub,pos,2022-03-28T15:17:44+00:00
8994,some spiderman: no way home shit is happen,neg,2022-03-28T15:07:19+00:00
8995,and for the movie category the winner of this years championship wp is spiderman: no way hom,neg,2022-03-28T15:04:46+00:00
8996,hey i really really hope no way home gets an oscar award it deserves it it really do,pos,2022-03-28T15:04:44+00:00
8997,spider-man: no way home hitting $ domestic b.o. milestone; notches record .+ digital sales: how the pic changed the industrys mindset spidermannowayhome marvelstudios sony spiderman,pos,2022-03-28T15:01:16+00:00
8998,i finally saw mi,neg,2022-03-28T14:52:47+00:00
8999,spider-man spiderman no way home nwh peter parker mj gwen ned flash norman osborn green goblin spidey suit bros bts telepathy be bts tom holland tobey naguire andrew garfield zendaya jacob batalon army edit marvel mcu aveng,pos,2022-03-28T14:51:27+00:00
9000,adipurush hi aaiga ab lag raha hai maine spiderman no way home main dekha without interval what a screen it was seats sab hil rahi thi doctor strange side se nikal raha strange sidedekhne gaya mast,pos,2022-03-28T14:50:41+00:00
9001,mitchells vs the machines and encanto would prolly be my top for this oscars year with third prolly being... spiderman no way home ig? but keep in mind i dont really watch tons of movi,pos,2022-03-28T14:50:05+00:00
9002,absolut bullshit. spiderman no way home deserved to win. i will never vote again. i dont freaking trust this freaking voting system,pos,2022-03-28T14:49:51+00:00
9003,im still annoyed that zack snyders justice league won cheer worthy moments over spider-man: no way home. like did you watch spiderman?? i was losing my shit the entire time.,pos,2022-03-28T14:49:30+00:00
9004,people who say dune and spiderman: no way home are terrible movies are just people who despise zendaya first some reason and would never be happy seeing what shes involved in thrive. so pitiful.,neg,2022-03-28T14:48:23+00:00
9005,spiderman: no way home was written by fans theres no doubt. i came i saw i had an emotional breakdown over grown men in red and blue tight,neg,2022-03-28T14:45:13+00:00
9006,marvel studios has always had very good effects if a movies deserve to win that category is not spiderman no way hom,neg,2022-03-28T14:44:12+00:00
9007,just watched spiderman no way home it was amaz,neg,2022-03-28T14:43:24+00:00
9008,. recognize work that demonstrated great storytelling even if it was popular and feels like the harbinger of a new era. traditionalists might hate movies but spiderman no way home is an example of exceptional storytelling. purists wouldnt deign nominate it.,pos,2022-03-28T14:36:08+00:00
9009,literally that i had only seen free guy spiderman no was home and without time to di,neg,2022-03-28T14:35:30+00:00
9010,im going well too just redrawing a spiderman no way home post,neg,2022-03-28T14:35:12+00:00
9011,i am interested in spiderman amp;amazing spiderman.but i want to ckp no way home worthy of winning this best visual effects compared to dune.mcm sky with a barrel,pos,2022-03-28T14:33:04+00:00
9012,no way home nest pas top film spiderman,neg,2022-03-28T14:32:32+00:00
9013,we all know andrew garfield oscar nomination was *actually* for his acting in every press interview where he denied that he was in spiderman: no way home.,pos,2022-03-28T14:30:58+00:00
9014,spider man no way home.,neg,2022-03-28T14:30:44+00:00
9015,"/ fr spiderman no way home
/ fr scream / fr turning red dance very often out of lin",pos,2022-03-28T14:27:56+00:00
9016,spiderman no way home lost an oscar twitter vote to cinderella lol,neg,2022-03-28T14:19:20+00:00
9017,i watched spiderman: no way home this weekend and ive never seen a movie that was so far up its own ass. the movie was fine and not nearly as good as the other two ones but my god can we stare at our navels any more.,neg,2022-03-28T14:17:59+00:00
9018,"imagine
avengers endgame: mcu phase peak
spiderman no way home: first time ever third combined three spiderman but the film in sabotaj director was fired by his fans to be said to be toxic in the world to win oscars ni cemana cite ni pak maun oii ..
ce cite ce cit",pos,2022-03-28T14:15:52+00:00
9019,"unpopular opinion: for now i think that the amazing spiderman is one of the best movies of the character (except no way home) and has a good end and considerable truth.
spiderman marvel marvelstudio",pos,2022-03-28T14:15:36+00:00
9020,"see spiderman no way home in this eye candy is right.image sharp crazy + hdr.
although you look at the reso laptop but it can also be different.the night cloud looks noise but it doesnt look very good.",pos,2022-03-28T14:13:31+00:00
9021,return to when spiderman no way hom,neg,2022-03-28T14:10:26+00:00
9022,mine is either blair witch project or spiderman no way hom,neg,2022-03-28T14:04:02+00:00
9023,bro spiderman no way home is so good,neg,2022-03-28T14:00:19+00:00
9024,the batman better than spiderman in way home.,neg,2022-03-28T13:56:13+00:00
9025,i love how the oscars had the fan top movie moments and decided to put spiderman no way home while they gave number one spot to a movie a total of people saw academy award,pos,2022-03-28T13:54:43+00:00
9026,secondly i am even glad that this scene with flash is released because this category was created for spiderman: no way home and you dont put m,neg,2022-03-28T13:50:21+00:00
9027,for m it was bad i do not understand how a bad movie of netflix may have won him to the best spiderman movie or there was an internal arrangespeak band,neg,2022-03-28T13:50:14+00:00
9028,i cant wait for april what i get the spidman no way home dvd,neg,2022-03-28T13:49:34+00:00
9029,just watched spiderman: no way home. this movie is like reading a tragic poetry :lt;,neg,2022-03-28T13:46:25+00:00
9030,they have literally made a ugly to spiderman no way home they are nominated for only better special effects and not better movies and neither do they already win another one from marvel saldrn win,neg,2022-03-28T13:37:24+00:00
9031,fz still the best but not for impatient people because of the ads just downloaded spiderman no way home yesternight,pos,2022-03-28T13:35:14+00:00
9032,like mufo spiderman no way hom,neg,2022-03-28T13:34:31+00:00
9033,this the sole reason why spider man no way home didnt win,neg,2022-03-28T13:28:27+00:00
9034,do you realize that spiderman no way home had more nominations?that movie if it was considered and valued by the academy and army of the dead has only the major spam award,neg,2022-03-28T13:22:39+00:00
9035,"that army of the dead will win spiderman no way home and cinderella de camila cabello shows how desperate snyder fans were using false accounts and spam
and say that marvels did not even win spiderman is very unfortunate xd",neg,2022-03-28T13:22:39+00:00
9036,then we lived marvel (and screams them for spiderman no way home),neg,2022-03-28T13:18:49+00:00
9037,this week,neg,2022-03-28T13:13:27+00:00
9038,i seriously cannot believe that army of the dead won fan favorite film over spiderman no way home. like thats just wow man. wow.,neg,2022-03-28T13:12:03+00:00
9039,i see that i saw was shang-chi with you that the truth is that i likethey leave in other spiderman movi,pos,2022-03-28T13:11:36+00:00
9040,dune won oscars but licorice pizza shang chi and spider man no way home didnt,pos,2022-03-28T13:04:34+00:00
9041,what i would not give to see spiderman no way home for the first time ....,neg,2022-03-28T13:04:25+00:00
9042,how is spiderman no way home won any oscar?in the end the academy is a garcha,pos,2022-03-28T12:51:22+00:00
9043,congrats to spiderman no way home on becoming only the third film in history to cross $ at the domestic box office..,neg,2022-03-28T12:47:42+00:00
9044,zacksnydersjusticeleague wins the oscar overcoming avengers: endgame and spiderman: no way home.restorethesnyervers,neg,2022-03-28T12:40:01+00:00
9045,spiderman: no way home in for fan favourite is a joke. its one of the highest grossing films of all time like ? seriously?,neg,2022-03-28T12:38:27+00:00
9046,movie is spiderman no way hom,neg,2022-03-28T12:37:27+00:00
9047,in what world is dune a better film than spiderman no way home? bring the asteroid on,neg,2022-03-28T12:33:02+00:00
9048,this is the difference between the ot ticket megabox korea and the colkcket ticket indo spiderman no way home.for korea itself there are types a b and c.the one drawn is the rest of the atw indo.,neg,2022-03-28T12:24:53+00:00
9049,how did dune beat spiderman? i aint a marvel fan at all the marvel fandom is so fucking dope but like didnt no way home get more than million or something and went into nimber one in box office?? i mean dune was trending cuz zendaya and timothee were in? nah man what confus,neg,2022-03-28T12:22:51+00:00
9050,spider-man: no way home shockingly makes history four months after release spiderman spidermannowayhome mcu,pos,2022-03-28T12:20:03+00:00
9051,yes ive been rewatching spider man no way home now you all know how much i love mcu,neg,2022-03-28T12:19:58+00:00
9052,already hit by a lot of spoilers on youtube should i watch spiderman no way home?hmm ...,neg,2022-03-28T12:17:01+00:00
9053,its feel odd when you watch spiderman no way home and when peter making mistake but he should take care his problem by his own without mr.stark help. like i was thinking this man will show up out of knowhere helping peter god i miss him so much.,neg,2022-03-28T12:16:43+00:00
9054,in that aspect dune puts around,neg,2022-03-28T12:16:02+00:00
9055,how is this our fault now? the category is won by vote. if you love spiderman no way home why didnt you vote for that. its not our fault its yours. maybe who voted thought (after watching) nhw is a mid-film.,neg,2022-03-28T12:08:43+00:00
9056,that wouldve been a good argument if spiderman no way home wasnt a bit shit,pos,2022-03-28T12:02:34+00:00
9057,fuck spiderman no way hom,neg,2022-03-28T11:57:31+00:00
9058,i like batista and i liked the movie but that robbery kid.i deserved to win spiderman no way home.,pos,2022-03-28T11:40:06+00:00
9059,not only a shitty moment also shitty result at oscar how the fxck cinderella flash scene can win over spiderman no way home. what a bs event.,pos,2022-03-28T11:39:39+00:00
9060,this get; every single second from spider man no way hom,neg,2022-03-28T11:32:14+00:00
9061,finally watching spiderman: no way home on a random monday morning and i really dislike it so far. maybe i shouldve watched it over the weekend instead lol,neg,2022-03-28T11:32:06+00:00
9062,this afternoon i watched vt spiderman no way home and avangers kept overslept.bringing a dream of dating tom holland.we both work to sate puppies and cats with displaced cats.but unfortunately i broke up so sad to break up with tom holland,neg,2022-03-28T11:24:31+00:00
9063,yesterday i saw no way home mola to remind spidermans old movies but without mor,neg,2022-03-28T11:23:46+00:00
9064,if spiderman no way home had been like that it would have been the worst marvel xd movi,neg,2022-03-28T11:05:26+00:00
9065,"you are fucking that spiderman no way home did not win?
good day.",neg,2022-03-28T11:00:34+00:00
9066,andrew attends oscar and got mentioned in movies hes in; tick tick boom spiderman no way home and the eyes of tammy faye. king things on,pos,2022-03-28T10:53:22+00:00
9067,"- movie -
spiderman: no way hom",neg,2022-03-28T10:50:21+00:00
9068,beat all those overrated fucking fake meaningless trash mcu movies. and now it can call itself oscar winner along with dark knight joker and suicide squad also all better than spiderman no way home. come at me bitches :),neg,2022-03-28T10:42:46+00:00
9069,this week,neg,2022-03-28T10:34:33+00:00
9070,i saw spider man no way home last night and frankly that is funny funny etc but the scnar is point ptdrr: the film it lasts simply because it makes its caprice: no we dont kill them,neg,2022-03-28T10:32:11+00:00
9071,how didnt spider man no way home win on,neg,2022-03-28T10:31:49+00:00
9072,"spider-man: no way home spider-man . video credit: movila/youtube
spiderman",neg,2022-03-28T10:29:10+00:00
9073,where i buy spiderman no way home in digital so you can see it as long as you want ah is.,pos,2022-03-28T10:23:51+00:00
9074,or batman if not using amazon,neg,2022-03-28T10:14:40+00:00
9075,no way home is the best spiderman,pos,2022-03-28T10:13:56+00:00
9076,it seems that it is not so much but in an year that spiderman has premiered no way home the movie that may have fought even with endgame in collections before the covid seems incredible to me that fans support more snyder that speaks a lot of this.restorethesnyervers,neg,2022-03-28T10:08:28+00:00
9077,i cant wait until april one reason no way hom,neg,2022-03-28T09:58:41+00:00
9078,"thank you . blue
. mauritius . horizon zero dawn
. somewhere in south korea?
. atm its spiderman no way home i tag:",neg,2022-03-28T09:56:03+00:00
9079,taken all together all ten best film oscar nominated films earned just one quarter of the revenue of spiderman: no way home (or whatever its called like...who cares...everyone apparently.),neg,2022-03-28T09:47:37+00:00
9080,those who glorify zack snyder with dc and spidermans fans no way home fighting for quin deserves a real scar to be frank: he doesnt deserve ani,pos,2022-03-28T09:43:03+00:00
9081,reviewfilm my spiderman no way home / i like this mantra,neg,2022-03-28T09:41:36+00:00
9082,marvel spider-man no way home review by con spidermannowayhome spiderman marvel oscars mondaymotiv,neg,2022-03-28T09:38:41+00:00
9083,at my ideal oscars spiderman: no way home and tick...tick...boom would have won everything causing andrew garfield to have to get up and sit back down again all night long.,pos,2022-03-28T09:28:56+00:00
9084,spider-man no way home was over hyped. spiderman mcu spidermannowayhome no way home andrew garfield tom holland,neg,2022-03-28T09:25:20+00:00
9085,hollywood movie review spider man no way home dazzling cinema,pos,2022-03-28T09:18:23+00:00
9086,hollywood movie review - spiderman no way home - - dazzling cinema hollywood movie review spiderman no way home dazzlingcinema spiderman no way home hollywood movie review spiderman no way home dazzling cinema my rating ...,neg,2022-03-28T09:18:22+00:00
9087,spider man no way home .,neg,2022-03-28T09:12:58+00:00
9088,spiderman no way home is just a good movie because they bring the other spidermans and the villains.you have to say and said,neg,2022-03-28T09:10:24+00:00
9089,spiderman no way home was fucking robbed of a nomination genuinely disappointed they didnt even at least nominate it,neg,2022-03-28T09:09:00+00:00
9090,ohh you can see the future. hes already made a video about it sayings its bots and basically spiderman no way home should have one hating ass,neg,2022-03-28T09:05:29+00:00
9091,i was in tears while watching spiderman no way home :(,neg,2022-03-28T08:54:36+00:00
9092,i loved the part in spiderman no way home where venom and lizard had sex -,neg,2022-03-28T08:54:01+00:00
9093,spiderman: no way home: stan lees cameo that we never saw cineeries movie new,neg,2022-03-28T08:51:37+00:00
9094,more than captain america wielding thors hammer or the spiderman reunion in no way home ???,neg,2022-03-28T08:50:25+00:00
9095,ive been attending church for andrew garfield for two days when i just watched a spiderman no way home yesterday tas today at the academy awards he looks so good sir,pos,2022-03-28T08:43:50+00:00
9096,as it seems ridiculous for people to bother that dune gained special effects and not spidermannowayhome.if they are aware that they had to make changes to the cgi of spiderman no way home after the premiere?dune does not show your cgi to perfection.,neg,2022-03-28T08:43:16+00:00
9097,spiderman no way home reunion o tom holland ... andrew garfield zendaya oscar,pos,2022-03-28T08:42:48+00:00
9098,i remember seeing some fanmade trailers for a cancelled spider-man back in the day. seeing this poster still makes me wish we would see it if it wasnt scrapped the same feeling with the amazing spider-man but at least they came back in no way home. spiderman,pos,2022-03-28T08:35:08+00:00
9099,with those heels and that posture how he holds the balance in spiderman no way home?eith,pos,2022-03-28T08:34:01+00:00
9100,zack snyders directorial armyofthedead indeed has a huge fan following. the film has just won the fan-favourite award at the defeating other popular films like tomhollands spiderman: no way home and camilacabellos cinderella. oscar,pos,2022-03-28T08:27:20+00:00
9101,what a shit end has spiderman no way home but that tremendous poronga,neg,2022-03-28T08:24:22+00:00
9102,"ive watched spiderman no way home three times now.
loved it first time liked it second time but third time i thought it was alright but not very good.
i cant get over how poor a lot of the cgi is and that there is soooo much of it. every battle feels weightless.",pos,2022-03-28T08:16:55+00:00
9103,spider-man: no way home crosses $ million milestone at the us box office becoming only movie in history to do so spidermannowayhome spiderman hollywood koimoi,neg,2022-03-28T08:15:00+00:00
9104,i couldnt sleep so...i need some context about the whole will smith and chris rock thing and also really army of the dead beat spiderman no way home the billion dollar box office movie. this is why i dont care about the oscars there so rig,neg,2022-03-28T08:14:30+00:00
9105,"flash enters the speed force sequence from zacksnyders justice league has secured the place in oscarscheermoment. top movie cheer moments voted . theflash enters the speed force
. spiderman teaming up in no way home
. avengers assemble in endgame oscar",pos,2022-03-28T08:04:20+00:00
9106,throwback to spiderman no way home premiere in la it was fun,pos,2022-03-28T08:00:00+00:00
9107,"zack snyders justice league and spiderman no way home.
both movies make dream come true. snydercut by getting released and no way home brought back the og spider-man back. zacksnydersjusticeleague
spidermannowayhome
oscar",pos,2022-03-28T07:52:01+00:00
9108,spiderman: no way home record numbers for digital debut,neg,2022-03-28T07:47:27+00:00
9109,like daredevil did show up in that spiderman movie no way home and kingpin shows up in hawkeye. i kinda want to see luke cage as an avenger like he was during bendiss avengers run i would like to see cage amp; iron fist as a dynamic duo heroes for hir,neg,2022-03-28T07:38:12+00:00
9110,"really congratulations.these oscars and the ""spiderman no way home"" and ""the batman"" box office put things in their place.
i others to the film or the film library.",neg,2022-03-28T07:32:31+00:00
9111,got to say the oscars is pure drivel. how can one the best selling films ever not get nominated in the big categories or even win one..lol spiderman no way home its just a clique group who get nominated over and over again. oscar,pos,2022-03-28T07:31:51+00:00
9112,"new tumblr post: """" spiderman: no way hom",neg,2022-03-28T07:20:08+00:00
9113,spiderman no way home was insanely amazing but zack snyders justice league was a different animal. restore the snydervers,pos,2022-03-28T07:19:43+00:00
9114,disneys greedy rat was burned when he saw sony took an animation from his own spiderman and on top of the scar.i have no doubt that disney pants drop against sony for non way home is due to that.,pos,2022-03-28T07:19:02+00:00
9115,"uff deserved
at endgame and spiderman no way hom",neg,2022-03-28T07:13:04+00:00
9116,*spiderman: no way hom,neg,2022-03-28T07:10:32+00:00
9117,marvel spider-man no way home review by con spidermannowayhome spiderman marvel oscars mondaymotivation mondaythought,neg,2022-03-28T06:57:04+00:00
9118,cinderella won oscar and spiderman no way home comes in fourth? i dont even know cinderella movie exist man,neg,2022-03-28T06:47:19+00:00
9119,"""oh no spiderman no way home did not win my finished life""
thanks will smith for reporting the normalt on this earth.",neg,2022-03-28T06:43:40+00:00
9120,its a serious crime ive never watched the original spider man trilogy as well as no way home.,pos,2022-03-28T06:43:13+00:00
9121,great scenes - avengers end game - in the scene ver gadores unidos - spiderman no way home - the spiderman united - zack snyder justice league scene - in the flash scene entering the speedforce thanks you thank you,pos,2022-03-28T06:41:52+00:00
9122,just finished spiderman no way home. man was that good,neg,2022-03-28T06:41:01+00:00
9123,he had to win a spiderman no way home with that management of emotions they had with the fantic spectators and public who were in the cinema was simply wonderful shame.,neg,2022-03-28T06:34:51+00:00
9124,and im still very upset that spider man no way home didnt take home any oscars.,pos,2022-03-28T06:34:13+00:00
9125,and that mother where did you go from or what?no mamen spiderman no way home deserves it miiiiil miiiiiiil times more;ac smells like jams fraud or this movie or i saw it appear in the trends of ht oscarsfanfavorit,neg,2022-03-28T06:22:00+00:00
9126,i think spiderman no way home was a terrible movie.although the concept of spidermans coming together is ok huma i think the arrows are oks.,neg,2022-03-28T06:21:53+00:00
9127,"they named ""avengers: end game"" a ""spiderman: no way home"" and ""black pantry"" also appeared the capipaleta and shuriiii aaaaaaaahhhhhhh wakandaforever oscars sinelthanoscalamardoxdaxd",neg,2022-03-28T06:17:22+00:00
9128,perfue about what spiderman no way home did not take the oscar to fans favorite i only plan to claim this:,neg,2022-03-28T06:14:12+00:00
9129,spiderman no way home was even enough to be fooled by us for his player hkxkxkx,neg,2022-03-28T06:13:19+00:00
9130,spider man no way home was the second worst spiderman movi,neg,2022-03-28T06:09:02+00:00
9131,they created an award for marvel winning at all costs with the final fight end game.and with the spiderman scene in no way home and not even won hahahaha,pos,2022-03-28T06:08:33+00:00
9132,deserved in the meantime i found spidermans scene in the most striking way home but of course a taste of taste.justice league of zack snyder is no longer a hell of a film.and deserves one: restorethesyervers,pos,2022-03-28T06:03:32+00:00
9133,"while many of you are likely yelling go will smith or chris rock im yelling go spiderman no way home and the upcoming doctor strange film""",neg,2022-03-28T06:00:54+00:00
9134,"to cry another part marvel hahahaha
i competed with end game matrix and spiderman no way home and not",pos,2022-03-28T06:00:44+00:00
9135,rahhhh cinderella is a better film and has a bigger fan base than spider-man no way home things i did not know . oscars spiderman,neg,2022-03-28T05:59:37+00:00
9136,"i think spiderman no way home how come its not exciting so its just like a selfish person who is evil hoping to change but the closest family is dead and all of them forgot him.
i think",neg,2022-03-28T05:53:36+00:00
9137,and lets not forget that he also participates in spiderman no way home.it was a quite active year for andrew.he deserved more the prize.will also is unstable for a silly joke.,pos,2022-03-28T05:43:55+00:00
9138,look that it doesnt cause me absolutely anything of amy schumer but only this bit was better than all spiderman no way home.that wbda trash,neg,2022-03-28T05:27:10+00:00
9139,"the fact that spider man: no way home did not win a single award is a crime.
academy award",pos,2022-03-28T05:19:13+00:00
9140,oh my dear.of course you are right.avengers endgame spider man no way home such as the stands ..,neg,2022-03-28T05:18:39+00:00
9141,zack snyder justice league won an oscar spiderman no way home won nothingwe will start a dialogue soon,pos,2022-03-28T05:18:34+00:00
9142,: zack snyders armyofthedead wins fan favourite award beating spider man: no way home oscars academy award academy award,pos,2022-03-28T05:16:07+00:00
9143,seeing spiderman no way home i understood that i need friends just as insane as me and that the love of your life that is happy without you,pos,2022-03-28T05:10:24+00:00
9144,i dont know what are the foundations for the oscar fan favorite but how spiderman no was home dont you win that category?the world literally stopped by that movie.,neg,2022-03-28T05:08:48+00:00
9145,you clearly have no idea dont you? this spiderman reference is to no way home movie scene where all show up competing with flash enters speed force scene from zsjl the flash won the award. the joker box office comparison is with nwh get a clear idea on the topic bro,pos,2022-03-28T05:07:58+00:00
9146,armyofthedead winning fan favourite and spiderman no way home coming *fourth*? oscar,pos,2022-03-28T05:01:01+00:00
9147,that minute oscar fight was the best bit of tv ive seen in the last couple of years...except for the odd batman and spiderman no way hom,neg,2022-03-28T04:59:01+00:00
9148,"questions marvel edition . druig
. scarlet witch
. iron man
. xavier
. iron man
. asgard
. thor ragnarok/spiderman no way home
. banner . guardians maybe
. hela drop an emoji for the quest",pos,2022-03-28T04:57:57+00:00
9149,we saw spiderman: no way home and it was amazing spidermannowayhom,neg,2022-03-28T04:56:58+00:00
9150,finally saw spiderman no way home. painful plot. just really lame imo,neg,2022-03-28T04:55:37+00:00
9151,watching spiderman no way home receives watching playgroup children fight,neg,2022-03-28T04:50:42+00:00
9152,see spider man no way home and i was getting excited hahaha it doesnt matter if i have seen it times the emotion will stay,pos,2022-03-28T04:49:24+00:00
9153,it is the first time that i see her and my fav de spiderman movies will say that it is spiderman into the spider-the first of andrew and no way hom,pos,2022-03-28T04:46:32+00:00
9154,alsoencanto was barely nominated especially the impact it made on the charts and breaking disney records. spiderman: no way home literally almost broke avengers: endgame record coming in . it deserved so much more attention from the academy than it did. at least to m,neg,2022-03-28T04:46:10+00:00
9155,update oscar : dune kalahkan spiderman: no way home kategori best vfx,pos,2022-03-28T04:44:16+00:00
9156,i noticed some movies and actors and actress got snubbed with various performances and cinematography this year. particularly spiderman: no way home west side story and ticktick boom,pos,2022-03-28T04:43:52+00:00
9157,i feel that this is like that chapter of spongebob dde gary (spiderman no way home) and the calamardo snail (cinderella) compete in a competition and ends up woning rocky a literally shit stone that nobody saw coming.oscarsfanfavorite osfan,neg,2022-03-28T04:42:28+00:00
9158,"honestly this movie does not deserve it as the szjl spiderman no way home because there is no other moment as peak lived in the cinema like that.
and army is very mediocre and i am not a hater of snyder i love what he does but you have to know how to recogn",neg,2022-03-28T04:42:16+00:00
9159,the oscars are trash. spider man no way home should have won best movie. not a shit movie no one has ever seen once again. the oscars are trash.,pos,2022-03-28T04:40:23+00:00
9160,pta nhi konsa bhang pike yeh movie kiya wo bhi spiderman no way home ke rahte.sb chij me main man skta hu but fan favorite me spiderman ko takkar dena namukan tha.sb bikau hai,neg,2022-03-28T04:37:08+00:00
9161,red carpet oscars the academy award andrew garfield red suit best actor nominee spider man no way home tick tick boom fan favourite movie of the year oscar academy award,pos,2022-03-28T04:36:54+00:00
9162,in this year after spiderman no way home they must give marisa tomei another oscar even if she is not nomin,neg,2022-03-28T04:28:04+00:00
9163,spiderman no way home | movie review via,neg,2022-03-28T04:23:17+00:00
9164,hahaha make a specific prize to spiderman no way home and lose it.zack snyder has a powerful fandom.,neg,2022-03-28T04:19:45+00:00
9165,a zombie film for netflix only won over spider man : no way home. harsh.,neg,2022-03-28T04:19:18+00:00
9166,we just finished watching spiderman no way home and my non-spoiler review is: dont let media analysis be one of your main pastimes if you want to enjoy regular media lmao,neg,2022-03-28T04:19:12+00:00
9167,gano was a more solid fandom than spiderman no way home.i see it from that side.,pos,2022-03-28T04:18:22+00:00
9168,andrew garfield tick tick boom academy awards nominee best actor nominee spider man no way home oscars award red carpet oscar academy award,pos,2022-03-28T04:15:34+00:00
9169,the same spiderman no was home at least i had to win that prize :(,neg,2022-03-28T04:15:08+00:00
9170,"i just saw ""spiderman: no way home"". i have not been a big fan of the franchise. my favorite spiderman was the cartoon. but this movie was great.",neg,2022-03-28T04:11:56+00:00
9171,spiderman: no way home - the best for me and watching video fans reactions.alfred molina and willem dafoe scenes.the appearances of el tobey mcguire and the cat andrew garfield.the minutes of those in action.normal others.the end.,pos,2022-03-28T04:10:10+00:00
9172,"avengers endgame was deserved
force awakens is fine spiderman no way home not deserv",pos,2022-03-28T04:07:45+00:00
9173,congrats to spiderman no way home on becoming only the third film in history to cross $ at the domestic box office..,neg,2022-03-28T04:06:41+00:00
9174,as it is possible that spiderman no way home does not receive any prize was a complete movie sad,neg,2022-03-28T04:06:23+00:00
9175,"summary of the oscar: -the power of dog did not take the long -awaited prize
-andrew garfield lie
-we dont talk about bruno remix in summary a whol",neg,2022-03-28T04:02:51+00:00
9176,already but they will always give an oscar to andrew garfield for his performance denying spidermans leaks no way home?,pos,2022-03-28T03:56:34+00:00
9177,"like spiderman no way home i didnt win an oscar for special effects if they put andrew garfield with photoshop.
oscar",pos,2022-03-28T03:56:12+00:00
9178,spider-man there is no oscar and the oscars officially and spider-man no way home does not wear any oscar spidermannowayhome spiderman,pos,2022-03-28T03:54:52+00:00
9179,according to the academy the most acclaimed moment in the cinema was flash in the speed force in zacksnyerjusticeleague (something quite random) followed by that of the three spiderman in no way home.,pos,2022-03-28T03:53:23+00:00
9180,spiderman no way home is not the best literal marvel movie it was a fan service it is very overvalued the movie does not have a good plot to the introduction of the characters little action little environment and very poorly developed the jokes can see it has been much more.,neg,2022-03-28T03:53:19+00:00
9181,bro spiderman no way home made a billion dollars... but when have you ever seen that major event happen in the comic books????? comic accuracy is a myth when it comes to live action cinema. give it up its never gonna happen,pos,2022-03-28T03:53:03+00:00
9182,there is no way spiderman no way home lost against cinderella and army of the dead in fan favorite categori,neg,2022-03-28T03:52:10+00:00
9183,finally: no way home is my favorite spiderman movie with into the spider-hesses these two movies for me are the best in the trepamuros and i really think that marking a before and after the friendly neighbor spiderman.lets see what happens.the end,pos,2022-03-28T03:50:12+00:00
9184,"i had thoughts about skipping this years oscars then a change of heart happen i was able to witness moments:
. will smith finally won
. will slap chris rock
. zsjls speed force beats endgame amp; spiderman: no way home for fan favorite /",pos,2022-03-28T03:50:02+00:00
9185,the best movie scar has been for a remake of the belier andrew garfield family without scar winning the mitchell vs. the mquina and the twitter public awards van for zack snyders movies instead of spiderman no way home.all very rar,pos,2022-03-28T03:49:17+00:00
9186,im waking up and i see that i dont win spiderman no way home.what fart?,neg,2022-03-28T03:48:35+00:00
9187,thoughts on how cinderella beat spider man no way home?,neg,2022-03-28T03:47:14+00:00
9188,for when spiderman no were hom,neg,2022-03-28T03:46:22+00:00
9189,finally get to see spiderman no way home... nothing else. because i want to be a homie and dont spoil it. i like it. :gt;,neg,2022-03-28T03:42:50+00:00
9190,for me it was spiderman no way hom,neg,2022-03-28T03:42:13+00:00
9191,unfortunately he could not vote for the justice league because i did not come out in cinemas.in any case spend the numbers to spiderman no way home is practically brujera.awesome.,neg,2022-03-28T03:41:22+00:00
9192,"summary of the oscars:
- snyder obtained oscars for his movies
- will smith hits chris rock
- spiderman no way home goes with awards home - will smith gives a peace and love speech after giving chris rock a pia that great gala",pos,2022-03-28T03:40:06+00:00
9193,coda wins better movie no mames the oscar must take spiderman no way home is the best oscar spidermannowayhome movi,pos,2022-03-28T03:39:48+00:00
9194,okay i watched this last night for the first time and it comes down to fandom if you are a spiderman fan then no way home wins and if your a dc fan in any way than flash wins..has nothing to do with cinematography or movie qu,neg,2022-03-28T03:39:03+00:00
9195,i open a thread think about spiderman no way home: honestly now that i see her again with the same emotions as when i went to see her in the cinema crying and emotion to see what happens in each scene vivo to the maximum the movie (+),neg,2022-03-28T03:37:35+00:00
9196,i just made my parents watch spiderman no way home and they bashed it the entire time:( anyways thoughts on andrew garfield?,neg,2022-03-28T03:37:29+00:00
9197,how army of the dead will win spiderman no way home in the favorite fans category ??????????this is a joke.,neg,2022-03-28T03:37:26+00:00
9198,hahahaha i tweet from these awards and the unique movie that i have seen in the last two years has been spiderman: no way home.,pos,2022-03-28T03:35:41+00:00
9199,i appeared in spidermans: no way home and has his own movie tick boom was nominated for the oscars for that,neg,2022-03-28T03:33:47+00:00
9200,opinion on spiderman no way home (i hope youve seen it if not disappoint,pos,2022-03-28T03:33:28+00:00
